code,name
PS2001030,KOMSANGA PRIMARY SCHOOL
PS2001031,KWABALANGA PRIMARY SCHOOL
PS2001032,KWABOJO PRIMARY SCHOOL
PS2001033,KWACHAGA PRIMARY SCHOOL
PS2001034,KWACHIGWE PRIMARY SCHOOL
PS2001035,KWAKILIGA PRIMARY SCHOOL
PS2001037,KWAMAGOMBE PRIMARY SCHOOL
PS2001038,KWAMATUKU PRIMARY SCHOOL
PS2001124,KWAMBALU PRIMARY SCHOOL
PS2001039,KWAMDAMI PRIMARY SCHOOL
PS2001040,KWAMGALA PRIMARY SCHOOL
PS2001041,KWAMGWE PRIMARY SCHOOL
PS2001042,KWAMKONO PRIMARY SCHOOL
PS2001043,KWAMKORO PRIMARY SCHOOL
PS2001044,KWAMKUNGA PRIMARY SCHOOL
PS2001045,KWAMNELE PRIMARY SCHOOL
PS2001046,KWAMSANGAZI PRIMARY SCHOOL
PS2001125,KWAMSENGA PRIMARY SCHOOL
PS2001047,KWAMSISI PRIMARY SCHOOL
PS2001048,KWAMSUNDI PRIMARY SCHOOL
PS2001036,KWAMWACHALIMA PRIMARY SCHOOL
PS2001049,KWAMWANAMANGALE PRIMARY SCHOOL
PS2001050,KWAMWAZALA PRIMARY SCHOOL
PS2001051,KWAMWENDA PRIMARY SCHOOL
PS2001052,KWANDUGWA PRIMARY SCHOOL
PS2001053,KWANGAHU PRIMARY SCHOOL
PS2001054,KWANKONJE PRIMARY SCHOOL
PS2001055,KWANYANJE PRIMARY SCHOOL
PS2001056,KWAPALA PRIMARY SCHOOL
PS2001057,KWARAGURU PRIMARY SCHOOL
PS2001058,KWASUNGA PRIMARY SCHOOL
PS2001059,KWEDIBAGO PRIMARY SCHOOL
PS2001060,KWEDIBANGALA PRIMARY SCHOOL
PS2001061,KWEDIGUGU PRIMARY SCHOOL
PS2001120,KWEDIGUNDA PRIMARY SCHOOL
PS2001062,KWEDIHUO PRIMARY SCHOOL
PS2001063,KWEDIHWAHWALA PRIMARY SCHOOL
PS2001064,KWEDIKABU PRIMARY SCHOOL
PS2001065,KWEDIKWAZU  PRIMARY SCHOOL
PS2001066,KWEDIKWAZU MASHARIKI PRIMARY SCHOOL
PS2001067,KWEDILOKO PRIMARY SCHOOL
PS2001068,KWEDITILIBE PRIMARY SCHOOL
PS2001069,KWEDIZINGA PRIMARY SCHOOL
PS2001070,KWEINGOMA PRIMARY SCHOOL
PS2001071,KWEISASU PRIMARY SCHOOL
PS2001132,KWEMIGUNGA PRIMARY SCHOOL
PS2001072,KWENKWALE PRIMARY SCHOOL
PS2001073,LUGURUNI PRIMARY SCHOOL
PS2001074,LUIYE PRIMARY SCHOOL
PS2001075,LUKOLONGWE PRIMARY SCHOOL
PS2001076,MADEBE PRIMARY SCHOOL
PS2001077,MAGAMBA PRIMARY SCHOOL
PS2001078,MAILIKUMI PRIMARY SCHOOL
PS2001079,MAINGA PRIMARY SCHOOL
PS2001080,MAJANIMAPANA PRIMARY SCHOOL
PS2001081,MANDERA PRIMARY SCHOOL
PS2001082,MANGA PRIMARY SCHOOL
PS2001083,MASATU PRIMARY SCHOOL
PS2001084,MAZINGARA PRIMARY SCHOOL
PS2001085,MBAGWI PRIMARY SCHOOL
PS2001086,MBWENI PRIMARY SCHOOL
PS2001087,MGAMBO PRIMARY SCHOOL
PS2001088,MHALANGO PRIMARY SCHOOL
PS2001090,MICHUNGWANI MASHARIKI PRIMARY SCHOOL
PS2001089,MICHUNGWANI PRIMARY SCHOOL
PS2001091,MKALAMO PRIMARY SCHOOL
PS2001092,MKATA PRIMARY SCHOOL
PS2001093,MKOMBA PRIMARY SCHOOL
PS2001094,MKUMBURU PRIMARY SCHOOL
PS2001095,MNYUZI PRIMARY SCHOOL
PS2001096,MPALAGWE PRIMARY SCHOOL
PS2001097,MSIKA PRIMARY SCHOOL
PS2001098,MSILWA PRIMARY SCHOOL
PS2001099,MSOCHA PRIMARY SCHOOL
PS2001100,MSOMELA PRIMARY SCHOOL
PS2001101,MUMBWI PRIMARY SCHOOL
PS2001102,MUUNGANO PRIMARY SCHOOL
PS2001103,MZERI PRIMARY SCHOOL
PS2001104,MZULE PRIMARY SCHOOL
PS2001105,MZUNDU PRIMARY SCHOOL
PS2001106,NKALE PRIMARY SCHOOL
PS2001107,NKUMBA PRIMARY SCHOOL
PS2001108,NYASA PRIMARY SCHOOL
PS2001128,OSOTWA PRIMARY SCHOOL
PS2001109,POZO PRIMARY SCHOOL
PS2001122,SAMIA SULUHU HASSAN PRIMARY SCHOOL
PS2001110,SEZA KOFI PRIMARY SCHOOL
PS2001111,SINDENI PRIMARY SCHOOL
PS2001112,SUWA PRIMARY SCHOOL
PS2001113,TAULA PRIMARY SCHOOL
PS2001114,TEWE PRIMARY SCHOOL
PS2001123,TIM HARRINGTON PRIMARY SCHOOL
PS2001115,TULIANI PRIMARY SCHOOL
PS2001116,UGWENO PRIMARY SCHOOL
PS2001117,ZAVUZA PRIMARY SCHOOL
PS2012001,ANTAKAE PRIMARY SCHOOL
PS2012002,AZIMIO PRIMARY SCHOOL
PS2012003,BANGU PRIMARY SCHOOL
PS2012004,BIRIKANI PRIMARY SCHOOL
PS2012005,CHANIKA PRIMARY SCHOOL
PS2012006,EASTERN ARC PRIMARY SCHOOL
PS2012039,HANDENI PRIMARY SCHOOL
PS2012007,JITEGEMEE PRIMARY SCHOOL
PS2012008,KIDELEKO PRIMARY SCHOOL
PS2012009,KILIMILANG'OMBE PRIMARY SCHOOL
PS2012010,KISERIANI PRIMARY SCHOOL
PS2012011,KONJE PRIMARY SCHOOL
PS2012012,KWABAYA PRIMARY SCHOOL
PS2012013,KWAKIVESA PRIMARY SCHOOL
PS2012014,KWALUWALA PRIMARY SCHOOL
PS2012015,KWAMAGOME PRIMARY SCHOOL
PS2012016,KWAMASAKA PRIMARY SCHOOL
PS2012036,KWAMNEKE PRIMARY SCHOOL
PS2012017,KWAMNGODI PRIMARY SCHOOL
PS2012018,KWAMNGUMI PRIMARY SCHOOL
PS2012019,KWEDIYAMBA PRIMARY SCHOOL
PS2012020,KWEDIZANDO PRIMARY SCHOOL
PS2012045,KWEDIZIWA PRIMARY SCHOOL
PS2012021,KWEINJUGO PRIMARY SCHOOL
PS2012022,LUMBIZI PRIMARY SCHOOL
PS2012023,MALEZI PRIMARY SCHOOL
PS2012042,MANKINDA PRIMARY SCHOOL
PS2012024,MAPINDUZI PRIMARY SCHOOL
PS2012025,MASALAKA PRIMARY SCHOOL
PS2012046,MDOE PRIMARY SCHOOL
PS2012026,MISIMA PRIMARY SCHOOL
PS2012027,MKONJE PRIMARY SCHOOL
PS2012028,MLIMANI PRIMARY SCHOOL
PS2012043,MNAZI MMOJA PRIMARY SCHOOL
PS2012037,MPAKANI PRIMARY SCHOOL
PS2012029,MSASA PRIMARY SCHOOL
PS2012030,MSHIKAMANO PRIMARY SCHOOL
PS2012031,NGUGWINI PRIMARY SCHOOL
PS2012044,PARAKUYO PRIMARY SCHOOL
PS2012032,PONGWE PRIMARY SCHOOL
PS2012033,SEUTA PRIMARY SCHOOL
PS2012035,TUMAINI JEMA PRIMARY SCHOOL
PS2012034,VIBAONI PRIMARY SCHOOL
PS2008101,AHADI PRIMARY SCHOOL
PS2008108,ANTONIO ROSMIN PRIMARY SCHOOL
PS2008001,BALANG'A PRIMARY SCHOOL
PS2008067,BANDARI PRIMARY SCHOOL
PS2008114,BARAKA PRIMARY SCHOOL
PS2008002,BOKWA PRIMARY SCHOOL
PS2008075,BOMA PRIMARY SCHOOL
PS2008003,CHAMTUI PRIMARY SCHOOL
PS2008118,CHANUNGU PRIMARY SCHOOL
PS2008123,DOLOSENTA PRIMARY SCHOOL
PS2008062,ELERAI PRIMARY SCHOOL
PS2008004,GITU PRIMARY SCHOOL
PS2008005,GOMBERO PRIMARY SCHOOL
PS2008116,HEROES PRIMARY SCHOOL
PS2008085,JUNGU PRIMARY SCHOOL
PS2008006,KIBIRASHI PRIMARY SCHOOL
PS2008136,KIGUNGA PRIMARY SCHOOL
PS2008068,KIGWAMA PRIMARY SCHOOL
PS2008007,KIKUNDE PRIMARY SCHOOL
PS2008109,KIKWAZU PRIMARY SCHOOL
PS2008008,KILEGURU PRIMARY SCHOOL
PS2008009,KILINDI PRIMARY SCHOOL
PS2008010,KILWA PRIMARY SCHOOL
PS2008094,KIMAMBA PRIMARY SCHOOL
PS2008011,KIMBE PRIMARY SCHOOL
PS2008069,KIMEMBE PRIMARY SCHOOL
PS2008076,KINGO PRIMARY SCHOOL
PS2008070,KISANGASA PRIMARY SCHOOL
PS2008012,KITINGI PRIMARY SCHOOL
PS2008013,KOLANG'A PRIMARY SCHOOL
PS2008132,KOMSILO PRIMARY SCHOOL
PS2008063,KWADUDU PRIMARY SCHOOL
PS2008014,KWADUNDWA PRIMARY SCHOOL
PS2008077,KWAFUMBILI PRIMARY SCHOOL
PS2008015,KWAKIWELE PRIMARY SCHOOL
PS2008016,KWALUGURU PRIMARY SCHOOL
PS2008017,KWAMALIGWA PRIMARY SCHOOL
PS2008089,KWAMAZUMA PRIMARY SCHOOL
PS2008018,KWAMBA PRIMARY SCHOOL
PS2008071,KWAMFYOMI PRIMARY SCHOOL
PS2008084,KWAMNGWAJI PRIMARY SCHOOL
PS2008019,KWAMWANDE PRIMARY SCHOOL
PS2008096,KWANDILWA PRIMARY SCHOOL
PS2008078,KWANKANDE PRIMARY SCHOOL
PS2008102,KWEDIBOKO PRIMARY SCHOOL
PS2008020,KWEDIBOMA PRIMARY SCHOOL
PS2008110,KWEDIGOLE PRIMARY SCHOOL
PS2008086,KWEDIJELO PRIMARY SCHOOL
PS2008021,KWEDISWATI PRIMARY SCHOOL
PS2008024,KWEISAPO PRIMARY SCHOOL
PS2008022,KWEKINKWEMBE PRIMARY SCHOOL
PS2008023,KWEKIVU PRIMARY SCHOOL
PS2008124,LAIPERA PRIMARY SCHOOL
PS2008103,LEKITINGE PRIMARY SCHOOL
PS2008104,LOMWE PRIMARY SCHOOL
PS2008122,LUANGA PRIMARY SCHOOL
PS2008025,LUDEWA PRIMARY SCHOOL
PS2008026,LUKOLE PRIMARY SCHOOL
PS2008027,LULAGO PRIMARY SCHOOL
PS2008111,LUMOTIO PRIMARY SCHOOL
PS2008028,LUSANE PRIMARY SCHOOL
PS2008095,LUSIMBI PRIMARY SCHOOL
PS2008029,LWANDE PRIMARY SCHOOL
PS2008030,MABALANGA PRIMARY SCHOOL
PS2008079,MABOMBWE PRIMARY SCHOOL
PS2008031,MAFISA PRIMARY SCHOOL
PS2008032,MAFULETA PRIMARY SCHOOL
PS2008034,MAFULILA PRIMARY SCHOOL
PS2008036,MAJENGO PRIMARY SCHOOL
PS2008033,MAKASINI PRIMARY SCHOOL
PS2008035,MAKELELE PRIMARY SCHOOL
PS2008092,MAKINGO PRIMARY SCHOOL
PS2008074,MALALI PRIMARY SCHOOL
PS2008090,MANYINGA PRIMARY SCHOOL
PS2008080,MAPANGA PRIMARY SCHOOL
PS2008037,MASAGALU PRIMARY SCHOOL
PS2008125,MASAGUSA PRIMARY SCHOOL
PS2008100,MASILEI PRIMARY SCHOOL
PS2008121,MATANGAGONJA PRIMARY SCHOOL
PS2008120,MATINDI PRIMARY SCHOOL
PS2008087,MAZASA PRIMARY SCHOOL
PS2008038,MBOGO PRIMARY SCHOOL
PS2008072,MBOGOI PRIMARY SCHOOL
PS2008135,MBUYUNI PRIMARY SCHOOL
PS2008131,MDUGUYU PRIMARY SCHOOL
PS2008097,MGAMBO PRIMARY SCHOOL
PS2008039,MGERA PRIMARY SCHOOL
PS2008126,MGOMBEZI PRIMARY SCHOOL
PS2008083,MGORA PRIMARY SCHOOL
PS2008040,MHEZA PRIMARY SCHOOL
PS2008041,MISUFINI PRIMARY SCHOOL
PS2008042,MJI MPYA PRIMARY SCHOOL
PS2008043,MKINDI PRIMARY SCHOOL
PS2008064,MNAZI PRIMARY SCHOOL
PS2008088,MNEMBULE PRIMARY SCHOOL
PS2008044,MNKONDE PRIMARY SCHOOL
PS2008105,MNYINGWA PRIMARY SCHOOL
PS2008061,MPALAHALA PRIMARY SCHOOL
PS2008045,MSENTE PRIMARY SCHOOL
PS2008091,MSIMBAZI PRIMARY SCHOOL
PS2008046,MSWAKI PRIMARY SCHOOL
PS2008065,MTAKUJA PRIMARY SCHOOL
PS2008128,MTEGO PRIMARY SCHOOL
PS2008107,MTONGA PRIMARY SCHOOL
PS2008047,MUUNGANO PRIMARY SCHOOL
PS2008048,MVUNGWE PRIMARY SCHOOL
PS2008066,MZINGA PRIMARY SCHOOL
PS2008112,NDWATI PRIMARY SCHOOL
PS2008049,NEGERO PRIMARY SCHOOL
PS2008133,NGARONI PRIMARY SCHOOL
PS2008093,NGEZE PRIMARY SCHOOL
PS2008050,NGOBORE PRIMARY SCHOOL
PS2008051,NKAMA PRIMARY SCHOOL
PS2008052,NKOA PRIMARY SCHOOL
PS2008053,PAGWI PRIMARY SCHOOL
PS2008073,SAGASA PRIMARY SCHOOL
PS2008130,SAJA PRIMARY SCHOOL
PS2008054,SAMBU PRIMARY SCHOOL
PS2008127,SAMIA PRIMARY SCHOOL
PS2008055,SANGENI PRIMARY SCHOOL
PS2008056,SAUNYI PRIMARY SCHOOL
PS2008098,SELEWA PRIMARY SCHOOL
PS2008115,SONGE ISLAMIC PRIMARY SCHOOL
PS2008057,SONGE PRIMARY SCHOOL
PS2008058,TAMOTA PRIMARY SCHOOL
PS2008106,TILWE PRIMARY SCHOOL
PS2008059,TUNGULI PRIMARY SCHOOL
PS2008099,UWANJA NDEGE PRIMARY SCHOOL
PS2008081,VILINDWA  PRIMARY SCHOOL
PS2008082,VUNILA  PRIMARY  SCHOOL PRIMARY SCHOOL
PS2008060,VYADIGWA PRIMARY SCHOOL
PS2002140,BAMUNUA PRIMARY SCHOOL
PS2002001,BOMBOMAJIMOTO PRIMARY SCHOOL
PS2002002,BUIKO PRIMARY SCHOOL
PS2002003,BUNGU PRIMARY SCHOOL
PS2002004,BUNGUMSIGA PRIMARY SCHOOL
PS2002005,CHANGALIKWA PRIMARY SCHOOL
PS2002006,CHEKELEI PRIMARY SCHOOL
PS2002007,CHEPETE PRIMARY SCHOOL
PS2002008,DINDIRA PRIMARY SCHOOL
PS2002009,FOROFORO PRIMARY SCHOOL
PS2002010,FUMBO PRIMARY SCHOOL
PS2002011,FUNE PRIMARY SCHOOL
PS2002012,GEMAI PRIMARY SCHOOL
PS2002013,GEREZA PRIMARY SCHOOL
PS2002014,GOHA PRIMARY SCHOOL
PS2002015,GOMBA PRIMARY SCHOOL
PS2002016,GOMBERO PRIMARY SCHOOL
PS2002017,HALE PRIMARY SCHOOL
PS2002018,HUNDU PRIMARY SCHOOL
PS2002019,JITENGENI PRIMARY SCHOOL
PS2002020,KALALANI PRIMARY SCHOOL
PS2002021,KASIGA PRIMARY SCHOOL
PS2002022,KERENGE MLEMWA PRIMARY SCHOOL
PS2002023,KERENGE PRIMARY SCHOOL
PS2002024,KIBAONI KULASI PRIMARY SCHOOL
PS2002025,KICHANGANI PRIMARY SCHOOL
PS2002026,KIETI PRIMARY SCHOOL
PS2002027,KIGWASE PRIMARY SCHOOL
PS2002028,KIJANGO PRIMARY SCHOOL
PS2002029,KIJUNGUMOTO PRIMARY SCHOOL
PS2002030,KILANGANGUA PRIMARY SCHOOL
PS2002031,KIMBO PRIMARY SCHOOL
PS2002032,KITIVO PRIMARY SCHOOL
PS2002033,KIZARA PRIMARY SCHOOL
PS2002034,KWAGUNDA PRIMARY SCHOOL
PS2002035,KWAKIBOMI PRIMARY SCHOOL
PS2002036,KWALUKONGE PRIMARY SCHOOL
PS2002037,KWALUMA PRIMARY SCHOOL
PS2002038,KWAMZINDAWA PRIMARY SCHOOL
PS2002039,KWASHEMSHI PRIMARY SCHOOL
PS2002040,KWASUNGA PRIMARY SCHOOL
PS2002041,KWATA PRIMARY SCHOOL
PS2002042,KWEDEGE PRIMARY SCHOOL
PS2002043,KWEISEWA PRIMARY SCHOOL
PS2002044,KWEMANOLO PRIMARY SCHOOL
PS2002045,KWEMAZANDU PRIMARY SCHOOL
PS2002046,KWEMDIMU PRIMARY SCHOOL
PS2002047,KWEMEMO PRIMARY SCHOOL
PS2002048,KWEMSHAI PRIMARY SCHOOL
PS2002049,KWENKEYU PRIMARY SCHOOL
PS2002050,KWETONGE PRIMARY SCHOOL
PS2002142,LAMU PRIMARY SCHOOL
PS2002051,LEWA PRIMARY SCHOOL
PS2002052,LUSANGA PRIMARY SCHOOL
PS2002053,LUTINDI PRIMARY SCHOOL
PS2002054,LWENGERA ESTATE PRIMARY SCHOOL
PS2002055,MABOGO PRIMARY SCHOOL
PS2002056,MADALA PRIMARY SCHOOL
PS2002057,MAFULETA PRIMARY SCHOOL
PS2002058,MAGILA PRIMARY SCHOOL
PS2002059,MAGOMA KIWANDANI PRIMARY SCHOOL
PS2002060,MAGUNDI PRIMARY SCHOOL
PS2002143,MAGUNGA MTEMI PRIMARY SCHOOL
PS2002061,MAJENGO PRIMARY SCHOOL
PS2002062,MAKABURINI PRIMARY SCHOOL
PS2002134,MAKAYO PRIMARY SCHOOL
PS2002063,MAKINYUMBI PRIMARY SCHOOL
PS2002064,MAKINYUMBI STATION PRIMARY SCHOOL
PS2002065,MAKOLE PRIMARY SCHOOL
PS2002066,MAKORORA PRIMARY SCHOOL
PS2002067,MAKUMBA PRIMARY SCHOOL
PS2002068,MAKUYUNI PRIMARY SCHOOL
PS2002135,MAKWELI PRIMARY SCHOOL
PS2002069,MALI PRIMARY SCHOOL
PS2002070,MANDERA PRIMARY SCHOOL
PS2002071,MANGA MIKOCHENI PRIMARY SCHOOL
PS2002072,MANGA MTINDIRO PRIMARY SCHOOL
PS2002139,MANJAMA PRIMARY SCHOOL
PS2002073,MANKA PRIMARY SCHOOL
PS2002074,MASANGE PRIMARY SCHOOL
PS2002075,MASHEWA PRIMARY SCHOOL
PS2002076,MASHINDEI PRIMARY SCHOOL
PS2002141,MASIMBANI PRIMARY SCHOOL
PS2002077,MAZINDE BAGAMOYO PRIMARY SCHOOL
PS2002078,MAZINDE ESTATE PRIMARY SCHOOL
PS2002079,MAZINDE MSHANGAI PRIMARY SCHOOL
PS2002080,MAZINDE NGUA PRIMARY SCHOOL
PS2002081,MBAGHAI PRIMARY SCHOOL
PS2002082,MBOGHOI PRIMARY SCHOOL
PS2002083,MBOGOIYOLA PRIMARY SCHOOL
PS2002084,MBUYUNI PRIMARY SCHOOL
PS2002085,MGILA PRIMARY SCHOOL
PS2002086,MGOBE PRIMARY SCHOOL
PS2002087,MGWASHI PRIMARY SCHOOL
PS2002088,MHEZA PRIMARY SCHOOL
PS2002089,MIEMBENI PRIMARY SCHOOL
PS2002090,MISAJINI PRIMARY SCHOOL
PS2002091,MKALAMO PRIMARY SCHOOL
PS2002136,MKAMENI PRIMARY SCHOOL
PS2002092,MKOMAZI PRIMARY SCHOOL
PS2002093,MKUMBARA PRIMARY SCHOOL
PS2002094,MLALO PRIMARY SCHOOL
PS2002095,MNG'AZA PRIMARY SCHOOL
PS2002096,MNYUZI PRIMARY SCHOOL
PS2002097,MOMBO PRIMARY SCHOOL
PS2002098,MPALAI PRIMARY SCHOOL
PS2002099,MPALE PRIMARY SCHOOL
PS2002100,MPASILASI PRIMARY SCHOOL
PS2002101,MPIRANI PRIMARY SCHOOL
PS2002102,MRUAZI PRIMARY SCHOOL
PS2002103,MSASA PRIMARY SCHOOL
PS2002137,MSEKO PRIMARY SCHOOL
PS2002104,MSWAHA PRIMARY SCHOOL
PS2002105,MTONI BOMBO PRIMARY SCHOOL
PS2002106,MWELYA PRIMARY SCHOOL
PS2002107,MWENGA PRIMARY SCHOOL
PS2002108,MWISHO WA SHAMBA PRIMARY SCHOOL
PS2002109,MZIYA PRIMARY SCHOOL
PS2002110,NANYOGIE PRIMARY SCHOOL
PS2002111,NEW AMBANGULU PRIMARY SCHOOL
PS2002138,NGAZI PRIMARY SCHOOL
PS2002112,NGOMENI PRIMARY SCHOOL
PS2002113,NGULU PRIMARY SCHOOL
PS2002114,NKALEKWA PRIMARY SCHOOL
PS2002115,NTALAWANDA PRIMARY SCHOOL
PS2002116,OLD AMBANGULU PRIMARY SCHOOL
PS2002117,PAMBEI PRIMARY SCHOOL
PS2002118,SEKIOGA PRIMARY SCHOOL
PS2002119,SHARAKA PRIMARY SCHOOL
PS2002120,SINAI PRIMARY SCHOOL
PS2002121,TABORA PRIMARY SCHOOL
PS2002122,TAMOTA PRIMARY SCHOOL
PS2002123,TEWE PRIMARY SCHOOL
PS2002124,TORONTO PRIMARY SCHOOL
PS2002125,UBIRI PRIMARY SCHOOL
PS2002126,UMOJA PRIMARY SCHOOL
PS2002127,UNYANYEMBE PRIMARY SCHOOL
PS2002128,VINGO PRIMARY SCHOOL
PS2002129,VUGIRI PRIMARY SCHOOL
PS2002130,VUJE PRIMARY SCHOOL
PS2002131,VULUNI PRIMARY SCHOOL
PS2002132,WELEI PRIMARY SCHOOL
PS2002133,ZEGE PRIMARY SCHOOL
PS2009001,ANTAKAYE PRIMARY SCHOOL
PS2009002,BAGAMOYO PRIMARY SCHOOL
PS2009003,BOMA PRIMARY SCHOOL
PS2009030,GOOD FOUNDATION PRIMARY SCHOOL
PS2009004,HILLS VIEW PRIMARY SCHOOL
PS2009005,KILIMANI PRIMARY SCHOOL
PS2009006,KILOLE PRIMARY SCHOOL
PS2009007,KITOPENI PRIMARY SCHOOL
PS2009008,KWAKOMBO PRIMARY SCHOOL
PS2009009,KWAMDULU PRIMARY SCHOOL
PS2009031,KWAMKOLE PRIMARY SCHOOL
PS2009010,KWAMNDOLWA PRIMARY SCHOOL
PS2009011,KWAMNGUMI PRIMARY SCHOOL
PS2009012,KWAMSISI PRIMARY SCHOOL
PS2009013,KWASEMANGUBE PRIMARY SCHOOL
PS2009038,KWAZOMOLO PRIMARY SCHOOL
PS2009014,KWEMASIMBA PRIMARY SCHOOL
PS2009032,LILAC PRIMARY SCHOOL
PS2009015,LWENGERA DARAJANI PRIMARY SCHOOL
PS2009016,MAGUNGA PRIMARY SCHOOL
PS2009017,MAHENGE PRIMARY SCHOOL
PS2009029,MAJENGO PRIMARY SCHOOL
PS2009018,MANUNDU PRIMARY SCHOOL
PS2009019,MATONDORO PRIMARY SCHOOL
PS2009020,MBEZA MAZOEZI PRIMARY SCHOOL
PS2009021,MGAMBO PRIMARY SCHOOL
PS2009022,MGOMBEZI PRIMARY SCHOOL
PS2009023,MSAMBIAZI PRIMARY SCHOOL
PS2009033,MTONGA PRIMARY SCHOOL
PS2009024,MUZDALIFAH PRIMARY SCHOOL
PS2009025,NEW KOROGWE PRIMARY SCHOOL
PS2009026,OLD KOROGWE PRIMARY SCHOOL
PS2009027,SILABU PRIMARY SCHOOL
PS2009034,WINNERS ENG MED PRIMARY SCHOOL
PS2009028,ZUNG'NAT PRIMARY SCHOOL
PS2003001,BOMBO PRIMARY SCHOOL
PS2003002,BOSHA PRIMARY SCHOOL
PS2003003,CHAMBOGHO PRIMARY SCHOOL
PS2003004,CHAUMBA PRIMARY SCHOOL
PS2003005,CHUMBAGENI PRIMARY SCHOOL
PS2003006,DINDIRA PRIMARY SCHOOL
PS2003008,DULE JUU PRIMARY SCHOOL
PS2003007,DULE PRIMARY SCHOOL
PS2003009,FUFUI PRIMARY SCHOOL
PS2003010,FUIZAI PRIMARY SCHOOL
PS2003011,FUTII PRIMARY SCHOOL
PS2003013,GARE 'B' PRIMARY SCHOOL
PS2003012,GARE PRIMARY SCHOOL
PS2003014,GOLOGOLO PRIMARY SCHOOL
PS2003015,HAMBALAWEI PRIMARY SCHOOL
PS2003016,HAMBOYO PRIMARY SCHOOL
PS2003017,HANDEI PRIMARY SCHOOL
PS2003170,HANDEI U  PRIMARY SCHOOL
PS2003018,HEMKEYU PRIMARY SCHOOL
PS2003019,HEMTOYE PRIMARY SCHOOL
PS2003020,HONDELO PRIMARY SCHOOL
PS2003021,IKOI PRIMARY SCHOOL
PS2003022,IRENTE PRIMARY SCHOOL
PS2003182,JUWWALU ISLAMIC PRIMARY SCHOOL
PS2003180,KAGAMBE PRIMARY SCHOOL
PS2003023,KALUMELE PRIMARY SCHOOL
PS2003165,KALUSESE PRIMARY SCHOOL
PS2003024,KALUSIRU PRIMARY SCHOOL
PS2003025,KAMNAVU PRIMARY SCHOOL
PS2003166,KIBOMBOI PRIMARY SCHOOL
PS2003026,KIFULIO PRIMARY SCHOOL
PS2003027,KIGULUNDE 'N' PRIMARY SCHOOL
PS2003028,KIKUMBI PRIMARY SCHOOL
PS2003167,KILANGWI PRIMARY SCHOOL
PS2003029,KILOLE PRIMARY SCHOOL
PS2003030,KINGUGHWI PRIMARY SCHOOL
PS2003031,KINKO PRIMARY SCHOOL
PS2003032,KIRANGA PRIMARY SCHOOL
PS2003033,KIRETI PRIMARY SCHOOL
PS2003034,KISANGARA PRIMARY SCHOOL
PS2003035,KISHANGAZI PRIMARY SCHOOL
PS2003176,KISHIMAI  PRIMARY SCHOOL
PS2003036,KITOPENI PRIMARY SCHOOL
PS2003037,KIVINGO PRIMARY SCHOOL
PS2003038,KIWANJA PRIMARY SCHOOL
PS2003039,KIZARA PRIMARY SCHOOL
PS2003040,KONGEI PRIMARY SCHOOL
PS2003041,KWABOLI PRIMARY SCHOOL
PS2003042,KWAI PRIMARY SCHOOL
PS2003043,KWEBALASA PRIMARY SCHOOL
PS2003044,KWEBOMA PRIMARY SCHOOL
PS2003045,KWEDAU PRIMARY SCHOOL
PS2003046,KWEDEGHE PRIMARY SCHOOL
PS2003047,KWEFIVI PRIMARY SCHOOL
PS2003048,KWEKANDA PRIMARY SCHOOL
PS2003049,KWEKANGA PRIMARY SCHOOL
PS2003050,KWEKANGAGA PRIMARY SCHOOL
PS2003051,KWEKIFINYU PRIMARY SCHOOL
PS2003052,KWEMAKAME PRIMARY SCHOOL
PS2003053,KWEMANOLO PRIMARY SCHOOL
PS2003054,KWEMARAMBA PRIMARY SCHOOL
PS2003055,KWEMASHAI 'U' PRIMARY SCHOOL
PS2003056,KWEMBAGO PRIMARY SCHOOL
PS2003057,KWEMSHAZI PRIMARY SCHOOL
PS2003058,KWEMSHWA PRIMARY SCHOOL
PS2003059,KWEMTINDI PRIMARY SCHOOL
PS2003060,KWESHINDO PRIMARY SCHOOL
PS2003061,KWESIMU PRIMARY SCHOOL
PS2003168,KWETONGO PRIMARY SCHOOL
PS2003062,KWEZIGHA PRIMARY SCHOOL
PS2003063,KWEZINGA PRIMARY SCHOOL
PS2003163,LANG'ATANDOIYE PRIMARY SCHOOL
PS2003064,LANGONI PRIMARY SCHOOL
PS2003164,LEWA PRIMARY SCHOOL
PS2003065,LOKOME PRIMARY SCHOOL
PS2003066,LUKOZI PRIMARY SCHOOL
PS2003067,LUNGUZA PRIMARY SCHOOL
PS2003068,LUSHOTO PRIMARY SCHOOL
PS2003069,LWANDAI PRIMARY SCHOOL
PS2003070,MABUGHAI PRIMARY SCHOOL
PS2003071,MADALA PRIMARY SCHOOL
PS2003159,MAITO PRIMARY SCHOOL
PS2003072,MAJULAI PRIMARY SCHOOL
PS2003073,MAKANKA PRIMARY SCHOOL
PS2003074,MAKANYA PRIMARY SCHOOL
PS2003075,MAKOLE PRIMARY SCHOOL
PS2003076,MAKOSE PRIMARY SCHOOL
PS2003077,MALIBWI PRIMARY SCHOOL
PS2003079,MALINDI 'B' PRIMARY SCHOOL
PS2003169,MALINDI HILLS PRIMARY SCHOOL
PS2003080,MALINDI JUU PRIMARY SCHOOL
PS2003078,MALINDI PRIMARY SCHOOL
PS2003082,MAMBO 'B' PRIMARY SCHOOL
PS2003081,MAMBO PRIMARY SCHOOL
PS2003083,MANGIKA PRIMARY SCHOOL
