code,name
S.5836,SALVATION GIRLS' SECONDARY SCHOOL
S.5837,GAMBOSI SECONDARY SCHOOL
S.5838,NYANZA SECONDARY SCHOOL
S.5839,MAKAO SECONDARY SCHOOL
S.5840,NKONGORE SECONDARY SCHOOL
S.5844,MUHUWESI SECONDARY SCHOOL
S.5845,HILELA SECONDARY SCHOOL
S.5846,PATANDI MAALUM SECONDARY SCHOOL
S.5849,MWANZA LUTHERAN SECONDARY SCHOOL
S.5850,NYAKANAZI SECONDARY SCHOOL
S.5856,RICHARD NORGETE MEMORIAL SECONDARY SCHOOL
S.5858,KEFA SECONDARY SCHOOL
S.5859,ST. MONICA WASA SECONDARY SCHOOL
S.5860,ANGELINA MABULA SECONDARY SCHOOL
S.5861,ST. MONICA WINO GIRLS' SECONDARY SCHOOL
S.5862,NYAMANGA SECONDARY SCHOOL
S.5863,CHAUKA SECONDARY SCHOOL
S.5864,ST. JUDE GIRLS' SECONDARY SCHOOL
S.5865,ST. DOMINIC SAVIO KIGONZILE SECONDARY SCHOOL
S.5866,ENG. STELLA MANYANYA SECONDARY SCHOOL
S.5867,MYULA SECONDARY SCHOOL
S.5868,HERMON BOYS' SECONDARY SCHOOL
S.5869,CHIKOLOPOLA SECONDARY SCHOOL
S.5870,MANG'A SECONDARY SCHOOL
S.5871,KITWANA SECONDARY SCHOOL
S.5872,ESINYARI SECONDARY SCHOOL
S.5873,RIRODA ISLAMIC SECONDARY SCHOOL
S.5874,KWAMBEGU SECONDARY SCHOOL
S.5875,GWAMIYE SECONDARY SCHOOL
S.5876,TANZANITE SECONDARY SCHOOL
S.5877,MASHUJAA-SINZA SECONDARY SCHOOL
S.5878,SISTERS OF MARY SECONDARY SCHOOL
S.5879,NYAMWILOLEWA SECONDARY SCHOOL
S.5880,KIDIMU SECONDARY SCHOOL
S.5881,GRAIYAKI SECONDARY SCHOOL
S.5882,TANANGOZI SECONDARY SCHOOL
S.5883,NGEMO SECONDARY SCHOOL
S.5884,ISEBYA SECONDARY SCHOOL
S.5885,MKONO VISION SECONDARY SCHOOL
S.5886,NANDA SECONDARY SCHOOL
S.5887,MAFINGA BOYS' SECONDARY SCHOOL
S.5888,NANINA MEMORIAL SECONDARY SCHOOL
S.5889,ALPHA GIRLS' SECONDARY SCHOOL
S.5891,NEW DAWN SECONDARY SCHOOL
S.5892,LUHUWIKO SECONDARY SCHOOL
S.5893,MIGHARA SECONDARY SCHOOL
S.5894,MATAMBARALE SECONDARY SCHOOL
S.5895,CHIBULA SECONDARY SCHOOL
S.5896,LUCAS MALIA SECONDARY SCHOOL
S.5897,LUCHELEGWA SECONDARY SCHOOL
S.5898,BUGAYAMBELELE SECONDARY SCHOOL
S.5899,BISHOP THOMAS LABRECQUE GIRLS' SECONDARY SCHOOL
S.5900,KARIBUNI SECONDARY SCHOOL
S.5901,NYAMIGAMBA SECONDARY SCHOOL
S.5902,RUHITA SECONDARY SCHOOL
S.5903,NYABUBELE SECONDARY SCHOOL
S.5904,NYANGUKU SECONDARY SCHOOL
S.5905,NYAKABALE SECONDARY SCHOOL
S.5906,MGUSU SECONDARY SCHOOL
S.5907,NYANTARE SECONDARY SCHOOL
S.5908,NYABIRONGO SECONDARY SCHOOL
S.5909,MARIA SECONDARY SCHOOL
S.5911,ISTIQAAMA BUKOBA SECONDARY SCHOOL
S.5912,UMIKI SECONDARY SCHOOL
S.5914,IDIBO SECONDARY SCHOOL
S.5915,KWIBUSE SECONDARY SCHOOL
S.5916,KUKONA SECONDARY SCHOOL
S.5917,NAMIRAH SECONDARY SCHOOL
S.5918,MELA SECONDARY SCHOOL
S.5919,TAMBARARE SECONDARY SCHOOL
S.5920,ST. PATRICK SEMINARY
S.5921,ILUMAKI SECONDARY SCHOOL
S.5922,IZAZI SECONDARY SCHOOL
S.5923,MAKIFU SECONDARY SCHOOL
S.5924,CHEKELENI SECONDARY SCHOOL
S.5929,SUNNI MUSLIM JAMAAT SECONDARY SCHOOL
S.5930,MRISHO GAMBO SECONDARY SCHOOL
S.5937,LUKARANGA SECONDARY SCHOOL
S.5938,KITUMBI SECONDARY SCHOOL
S.5939,NGASARO SECONDARY SCHOOL
S.5940,NGOLEA SECONDARY SCHOOL
S.5941,GUA SECONDARY SCHOOL
S.5942,MAILIKUMI SECONDARY SCHOOL
S.5943,NANGANDO SECONDARY SCHOOL
S.5944,MAPINGA SECONDARY SCHOOL
S.5945,MOTHER KEVIN SECONDARY SCHOOL
S.5946,NKOLATI SECONDARY SCHOOL
S.5947,KILIMANJARO MODERN BOYS' SECONDARY SCHOOL
S.5948,KAKOSO SECONDARY SCHOOL
S.5949,NYANG'HOMANGO SECONDARY SCHOOL
S.5950,IGANANA SECONDARY SCHOOL
S.5951,TAGOTA SECONDARY SCHOOL
S.5952,FLORENCE GIRLS' SECONDARY SCHOOL
S.5954,LUTINDI SECONDARY SCHOOL
S.5955,NDALICHAKO SECONDARY SCHOOL
S.5956,NDEMBELA ONE SECONDARY SCHOOL
S.5957,ITAGATA SECONDARY SCHOOL
S.5958,MARY QUEEN OF PEACE GIRLS' SECONDARY SCHOOL
S.5959,RUGERA SECONDARY SCHOOL
S.5960,BUZEBAZEBA SECONDARY SCHOOL
S.5961,KANONO SECONDARY SCHOOL
S.5962,ILUNDE SECONDARY SCHOOL
S.5963,MWASENKWA SECONDARY SCHOOL
S.5964,EBENEZER SECONDARY SCHOOL
S.5965,WESTERN SECONDARY SCHOOL
S.5966,MURIBA SECONDARY SCHOOL
S.5967,TUMAINI JEMA SECONDARY SCHOOL
S.5968,WASHAM SECONDARY SCHOOL
S.5969,HARVARD PREMIUM SECONDARY SCHOOL
S.5970,PERA SECONDARY SCHOOL
S.5971,IYUMBU SECONDARY SCHOOL
S.5972,NZOKA SECONDARY SCHOOL
S.5973,PAMOJA NGABOBO SECONDARY SCHOOL
S.5974,RUBONDO-CHATO SECONDARY SCHOOL
S.5981,UHAMIAJI SECONDARY SCHOOL
S.5982,DIPLOMASIA SECONDARY SCHOOL
S.5983,IBOLOGERO SECONDARY SCHOOL
S.5984,ITENKA SECONDARY SCHOOL
S.5985,NGORONGORO GIRLS' SECONDARY SCHOOL
S.5986,LITTLE SISTERS OF ST. FRANCIS SECONDARY SCHOOL
S.5987,KAKESE SECONDARY SCHOOL
S.5988,NKEREGE SECONDARY SCHOOL
S.5989,NYANSISINE SECONDARY SCHOOL
S.5990,LOSINONI SECONDARY SCHOOL
S.5991,KISERIANI SECONDARY SCHOOL
S.5992,LIKAMBA SECONDARY SCHOOL
S.5993,DAN-MAPIGANO MEMORIAL SECONDARY SCHOOL
S.5994,BUSAMBARA SECONDARY SCHOOL
S.5995,ITAMBOLEO SECONDARY SCHOOL
S.5996,MWATENGA SECONDARY SCHOOL
S.5997,KAPUNGA SECONDARY SCHOOL
S.5998,MUWALE SECONDARY SCHOOL
S.5999,NYAMAKUYU SECONDARY SCHOOL
S.6000,DANIDA SECONDARY SCHOOL
S.6001,MAJENGO MJINI SECONDARY SCHOOL
S.6002,NG'WANIMA SECONDARY SCHOOL
S.6003,AHAVA SECONDARY SCHOOL
S.6004,REHEMA WAKFU SECONDARY SCHOOL
S.6005,BUSOKELO BOYS' SECONDARY SCHOOL
S.6006,RAINBOW CHRISTIAN SECONDARY SCHOOL
S.6007,HOPE EXTENDED EXCELLENCE SECONDARY SCHOOL
S.6008,KITUMBIKWELA SECONDARY SCHOOL
S.6011,IDETEMA SECONDARY SCHOOL
S.6012,KISHAPU GIRLS' SECONDARY SCHOOL
S.6013,JOB SECONDARY SCHOOL
S.6014,KASEKESE SECONDARY SCHOOL
S.6015,SANGAMBI SECONDARY SCHOOL
S.6016,ISACK KAMWELWE SECONDARY SCHOOL
S.6017,ADAM KIGHOMA MALIMA SECONDARY SCHOOL
S.6018,MIVINJENI IDUNDA SECONDARY SCHOOL
S.6019,BEROYA MISSION SECONDARY SCHOOL
S.6020,MAYONGA SECONDARY SCHOOL
S.6022,JITEGEMEE-SIHA SECONDARY SCHOOL
S.6023,KALOLA SECONDARY SCHOOL
S.6024,MWAKATA SECONDARY SCHOOL
S.6025,UPENDO MAFINGA SECONDARY SCHOOL
S.6026,UFULUMA SECONDARY SCHOOL
S.6027,KALYUWA SECONDARY SCHOOL
S.6028,NSOLOLO SECONDARY SCHOOL
S.6029,IBELAMILUNDI SECONDARY SCHOOL
S.6030,MHELULE SECONDARY SCHOOL
S.6031,MANONGA SECONDARY SCHOOL
S.6032,ST. THERESE SECONDARY SCHOOL
S.6033,AL-RAHMAH SECONDARY SCHOOL
S.6034,OLIYO SECONDARY SCHOOL
S.6035,KIPOKA SECONDARY SCHOOL
S.6036,SHIRATI SOTA SECONDARY SCHOOL
S.6037,GESARYA SECONDARY SCHOOL
S.6038,MBATAMO SECONDARY SCHOOL
S.6039,MAJIMOTO HILLS SECONDARY SCHOOL
S.6040,MILLENIUM GIRLS' SECONDARY SCHOOL
S.6041,NZUBUKA SECONDARY SCHOOL
S.6042,NGARAWANI SECONDARY SCHOOL
S.6043,MUSATI SECONDARY SCHOOL
S.6047,KABELA GOLD SECONDARY SCHOOL
S.6048,UGALLA RIVER SECONDARY SCHOOL
S.6049,ISENDELO SECONDARY SCHOOL
S.6050,BUBANGO SECONDARY SCHOOL
S.6051,NYABUGERA SECONDARY SCHOOL
S.6052,MINKOTO SECONDARY SCHOOL
S.6053,NAMWAWALA SECONDARY SCHOOL
S.6054,KIJITONYAMA SAYANSI SECONDARY SCHOOL
S.6055,LITTLE FLOWER SECONDARY SCHOOL
S.6057,KINYEREZI MPYA SECONDARY SCHOOL
S.6058,BONYOKWA SECONDARY SCHOOL
S.6059,BUYUNI ZAVALA SECONDARY SCHOOL
S.6060,BUGURUNI MOTO SECONDARY SCHOOL
S.6061,MINAZI MIREFU SECONDARY SCHOOL
S.6062,JOKATE MWEGELO SECONDARY SCHOOL
S.6063,BISHESHE SECONDARY SCHOOL
S.6067,BARJOMOT SECONDARY SCHOOL
S.6068,NONDWA SECONDARY SCHOOL
S.6069,FURAHINI YOUTH SECONDARY SCHOOL
S.6070,KISANGAJI SECONDARY SCHOOL
S.6071,BOAY SECONDARY SCHOOL
S.6072,CHAHUA SECONDARY SCHOOL
S.6073,RUPUNGWI SECONDARY SCHOOL
S.6079,MAGOMENI MAKUTI SECONDARY SCHOOL
S.6080,IHANGA MBARALI SECONDARY SCHOOL
S.6081,MAPINDUZI DAY SECONDARY SCHOOL
S.6082,MSANGANI GOVERNMENT SECONDARY SCHOOL
S.6083,MENDGOAL SANGANA GIRLS' SECONDARY SCHOOL
S.6084,MANGOCHI JUNIOR SECONDARY SCHOOL
S.6089,NSIMBO HIARI SECONDARY SCHOOL
S.6090,CHUMBI SECONDARY SCHOOL
S.6092,MURANDA-CHATO SECONDARY SCHOOL
S.6093,MWAKISANDU SECONDARY SCHOOL
S.6094,MANDARAWE SECONDARY SCHOOL
S.6095,GARAWJA SECONDARY SCHOOL
S.6096,EMBRIS BOYS' SECONDARY SCHOOL
S.6097,KIGOMA UJIJI SECONDARY SCHOOL
S.6098,BUGATU SECONDARY SCHOOL
S.6100,ZAEKI SECONDARY SCHOOL
S.6102,KASHARU SECONDARY SCHOOL
S.6103,MBAGALA KUU SECONDARY SCHOOL
S.6105,NYARUBANJA SECONDARY SCHOOL
S.6107,MWANGULUMBI SECONDARY SCHOOL
S.6108,SAN- LAND SECONDARY SCHOOL
S.6109,GLOBAL MISSION SECONDARY SCHOOL
S.6110,MTAWANYA SECONDARY SCHOOL
S.6111,UTALINGOLO SECONDARY SCHOOL
S.6112,MAGOLE MPYA SECONDARY SCHOOL
S.6113,HIGHWAY SECONDARY SCHOOL
S.6114,MARYO SECONDARY SCHOOL
S.6115,KIWAWA SECONDARY SCHOOL
S.6116,DYANAMIC MAIN SECONDARY SCHOOL
S.6117,ST. MARIA GORRETI SECONDARY SCHOOL
S.6118,THE TARA GETTY SECONDARY SCHOOL
S.6119,CHAMAKWEZA SECONDARY SCHOOL
S.6122,RAFIKI FOUNDATION SECONDARY SCHOOL
S.6124,KALENGAKELU SECONDARY SCHOOL
S.6125,CHING'ANDA SECONDARY SCHOOL
S.6126,NGAI SECONDARY SCHOOL
S.6127,LONDO SECONDARY SCHOOL
S.6128,NAUREY GOLDEN SOIL SECONDARY SCHOOL
S.6129,MULALA SECONDARY SCHOOL
S.6130,MKOMBA SECONDARY SCHOOL
S.6131,MASEWA SECONDARY SCHOOL
S.6132,KIFARU ISLAMIC SECONDARY SCHOOL
S.6134,TURWA SECONDARY SCHOOL
S.6135,PAUL MAKONDA SECONDARY SCHOOL
S.6136,KATALA HIGH SCHOOL
S.6138,MATULI SECONDARY SCHOOL
S.6139,KIGUNGA SECONDARY SCHOOL
S.6140,PAUL JONES SECONDARY SCHOOL
S.6141,BUNDA STOO SECONDARY SCHOOL
S.6142,KIGERA SECONDARY SCHOOL
S.6143,ISERESERE SECONDARY SCHOOL
S.6144,SEKA SECONDARY SCHOOL
S.6146,HUNGUMALWA SECONDARY SCHOOL
S.6147,OLTUROTO SECONDARY SCHOOL
S.6148,JUHUDI USONGWE SECONDARY SCHOOL
S.6149,KIBANDE SECONDARY SCHOOL
S.6150,KIDYAMA SECONDARY SCHOOL
S.6151,KUMNYIKA SECONDARY SCHOOL
S.6152,MANYAMANYAMA SECONDARY SCHOOL
S.6154,MIGUNGANI SECONDARY SCHOOL
S.6155,KEWAMAMBA SECONDARY SCHOOL
S.6156,HIDAYA SULTAN ISLAMIC HIGH SCHOOL
S.6157,ADAM K. MALIMA SECONDARY SCHOOL
S.6158,MBINGA BOYS' SECONDARY SCHOOL
S.6159,KIPAPA SECONDARY SCHOOL
S.6160,ILANGALA SECONDARY SCHOOL
S.6161,CORNEL MAGEMBE SECONDARY SCHOOL
S.6162,NKILIZYA SECONDARY SCHOOL
S.6163,KIBANCHA SECONDARY SCHOOL
S.6164,MERENGA SECONDARY SCHOOL
S.6165,LAMATA SECONDARY SCHOOL
S.6166,KAGUGU SECONDARY SCHOOL
S.6167,NYAWILIMILWA SECONDARY SCHOOL
S.6168,ST. THERESE MAPINGA SECONDARY SCHOOL
S.6169,KADUDA SECONDARY SCHOOL
S.6170,MPINDO SECONDARY SCHOOL
S.6171,EVARIST SECONDARY SCHOOL
S.6172,KAPALAMSENGA SECONDARY SCHOOL
S.6173,TANGAZO SECONDARY SCHOOL
S.6174,MANGOPACHANNE SECONDARY SCHOOL
S.6175,MSANGAMKUU SECONDARY SCHOOL
S.6176,NYAMIDAHO SECONDARY SCHOOL
S.6177,LIPWIDI SECONDARY SCHOOL
S.6179,IRIMA SECONDARY SCHOOL
S.6180,LWICHE SECONDARY SCHOOL
S.6181,NG'ANG'ANGE SECONDARY SCHOOL
S.6182,KILIMAHEWA MODERN SECONDARY SCHOOL
S.6188,BUSALE SECONDARY SCHOOL
S.6189,KWEDIYAMBA SECONDARY SCHOOL
S.6191,SUME SECONDARY SCHOOL
S.6192,UDONJA SECONDARY SCHOOL
S.6193,UMOJA B SECONDARY SCHOOL
S.6194,MBAWALA SECONDARY SCHOOL
S.6195,MPANDA DAY SECONDARY SCHOOL
S.6196,MAMA SAMIA SECONDARY SCHOOL
S.6197,JUMA ZUBERI HOMERA SECONDARY SCHOOL
S.6198,HEKIMA SECONDARY SCHOOL
S.6199,DOTO BITEKO SECONDARY SCHOOL
S.6200,KATOME SECONDARY SCHOOL
S.6201,MIGHARENI SECONDARY SCHOOL
S.6202,ISTIQAAMA PANGANI ISLAMIC SECONDARY SCHOOL
S.6203,MISECHELA SECONDARY SCHOOL
S.6204,NAIPUTA SECONDARY SCHOOL
S.6205,KISIMANI SECONDARY SCHOOL
S.6206,J. P. MAGUFULI SECONDARY SCHOOL
S.6208,DINYECHA SECONDARY SCHOOL
S.6209,SANTHOME SABS GIRLS' SECONDARY SCHOOL
S.6210,CHAMALENDI SECONDARY SCHOOL
S.6211,KASANSA SECONDARY SCHOOL
S.6212,ROSMINI BOYS' SECONDARY SCHOOL
S.6213,KIGUNGAWE SECONDARY SCHOOL
S.6215,MAPOGORO SECONDARY SCHOOL
S.6216,HAROON MULLA PIRMOHAMED SECONDARY SCHOOL
S.6217,MAROGORO SECONDARY SCHOOL
S.6218,NYAMATO SECONDARY SCHOOL
S.6219,NZEGA NDOGO SECONDARY SCHOOL
S.6220,IYENZE SECONDARY SCHOOL
S.6221,BISHEKE SECONDARY SCHOOL
S.6222,ISOSO SECONDARY SCHOOL
S.6223,LAGANA SECONDARY SCHOOL
S.6224,SEKE IDIDI SECONDARY SCHOOL
S.6225,SUMWA SECONDARY SCHOOL
S.6226,IMENYA SECONDARY SCHOOL
S.6227,MAZZOLDI SECONDARY SCHOOL
S.6228,ST. PADRI PIO GIRLS' SECONDARY SCHOOL
S.6229,CHANGUGE SECONDARY SCHOOL
S.6230,KABURONGE SECONDARY SCHOOL
S.6231,IVUNGWE SECONDARY SCHOOL
S.6232,URUWIRA SECONDARY SCHOOL
S.6233,LUHANGARAS SECONDARY SCHOOL
S.6234,MARTINE SHIGELA SECONDARY SCHOOL
S.6235,MKANGALA SECONDARY SCHOOL
S.6239,KALEMAWE SECONDARY SCHOOL
S.6240,IRIKIPONI SECONDARY SCHOOL
S.6242,DR. DUGANGE SECONDARY SCHOOL
S.6243,MINDU SECONDARY SCHOOL
S.6244,BUGUMBIKISO SECONDARY SCHOOL
S.6245,ZANZUI SECONDARY SCHOOL
S.6246,MWANG'HONOLI SECONDARY SCHOOL
S.6247,SOKOINE MEMORIAL SECONDARY SCHOOL
S.6248,NDOLE SECONDARY SCHOOL
S.6250,MAGUTA SECONDARY SCHOOL
S.6251,BUHUMBI SECONDARY SCHOOL
S.6252,MUGANI SECONDARY SCHOOL
S.6253,GAMBAJIGA SECONDARY SCHOOL
S.6254,JANETH MAGUFULI SECONDARY SCHOOL
S.6255,JITIHADA SECONDARY SCHOOL
S.6256,NANGARAMO SECONDARY SCHOOL
S.6257,MASIEDA SECONDARY SCHOOL
S.6258,MKONONA SECONDARY SCHOOL
S.6259,KURUYA SECONDARY SCHOOL
S.6260,LALAJI SECONDARY SCHOOL
S.6261,MNAVIRA SECONDARY SCHOOL
S.6264,SHILEMBO SECONDARY SCHOOL
S.6265,RUBAMBAGWE SECONDARY SCHOOL
S.6266,NYARUZUMBURA SECONDARY SCHOOL
S.6267,RUTUNGURU SECONDARY SCHOOL
S.6268,KABOHA SECONDARY SCHOOL
S.6269,DKT. JOHN POMBE MAGUFULI SECONDARY SCHOOL
S.6270,SAN GIOVANNI PAOLO SECONDO SECONDARY SCHOOL
S.6271,MAKANG'WA SECONDARY SCHOOL
S.6272,CHAKWALE CHIGAGE SECONDARY SCHOOL
S.6273,JUMBE MUNGOLI SECONDARY SCHOOL
S.6274,BUHEKELA SECONDARY SCHOOL
S.6275,SIGRID MATEMA GIRLS' SECONDARY SCHOOL
S.6276,MAGENGE SECONDARY SCHOOL
S.6277,SAMA MEMORIAL SECONDARY SCHOOL
S.6279,MUJUMUZI GOLDEN BRIDGE SECONDARY SCHOOL
S.6280,JOPE BOYS' SECONDARY SCHOOL
S.6281,NYAGANGA SECONDARY SCHOOL
S.6282,SIGUNGA SECONDARY SCHOOL
S.6283,KIBENA NJOMBE SECONDARY SCHOOL
S.6285,NYALWANZAJA SECONDARY SCHOOL
S.6286,NTIMBANJAYO SECONDARY SCHOOL
S.6287,BUKENYE SECONDARY SCHOOL
S.6288,REGICHERI SECONDARY SCHOOL
S.6289,NYUNDO SECONDARY SCHOOL
S.6290,MNYAGALA SECONDARY SCHOOL
S.6291,GANYANGE SECONDARY SCHOOL
S.6293,KAMANDO SECONDARY SCHOOL
S.6294,BURUNGE SECONDARY SCHOOL
S.6295,KANGARIANI SECONDARY SCHOOL
S.6296,NYABICHUNE SECONDARY SCHOOL
S.6297,MATONGO SECONDARY SCHOOL
S.6300,ASSURANCE SECONDARY SCHOOL
S.6301,MNYALA SECONDARY SCHOOL
S.6302,JOY GIRLS' SECONDARY SCHOOL
S.6303,PRECIOUS LEADERS SECONDARY SCHOOL
S.6304,MEDALA SECONDARY SCHOOL
S.6305,IPANDIKILO SECONDARY SCHOOL
S.6306,BUGWANGOSO SECONDARY SCHOOL
S.6307,KISOJI SECONDARY SCHOOL
S.6308,DISUNYARA SECONDARY SCHOOL
S.6309,PICHA YA NDEGE SECONDARY SCHOOL
S.6312,GOLDMINE SECONDARY SCHOOL
S.6313,ST. BERNADETA SECONDARY SCHOOL
S.6314,EDUCA SECONDARY SCHOOL
S.6315,ICHESA SECONDARY SCHOOL
S.6316,ISENENGEJA SECONDARY SCHOOL
S.6317,MARY MAJALIWA SECONDARY SCHOOL
S.6322,BUYOMBE SECONDARY SCHOOL
S.6323,MBUYE SECONDARY SCHOOL
S.6324,NYARUTUTU SECONDARY SCHOOL
S.6325,MAPAMBA SECONDARY SCHOOL
S.6326,UBAGWE SECONDARY SCHOOL
S.6327,KILIMANI KATI SECONDARY SCHOOL
S.6328,MASENGESE SECONDARY SCHOOL
S.6330,DOHA SECONDARY SCHOOL
S.6334,MLOGANZILA SECONDARY SCHOOL
S.6335,BUHALAHALA SECONDARY SCHOOL
S.6336,MEGA SECONDARY SCHOOL
S.6337,JENISTER MHAGAMA SECONDARY SCHOOL
S.6338,MUST LEAD SECONDARY SCHOOL
S.6339,DORCAS SECONDARY SCHOOL
S.6340,KIWALANI SECONDARY SCHOOL
S.6341,KIPUNGUNI SECONDARY SCHOOL
S.6342,KAZAURA SECONDARY SCHOOL
S.6344,CHRIFFA SECONDARY SCHOOL
S.6346,KENASKY SECONDARY SCHOOL
S.6352,LUHIMBA SECONDARY SCHOOL
S.6353,GOOD HOPE ELLY'S SECONDARY SCHOOL
S.6354,DKT. YOHANA BALELE SECONDARY SCHOOL
S.6355,KATENGA SECONDARY SCHOOL
S.6356,KISESA GEITA SECONDARY SCHOOL
S.6357,BOMBAMBILI GEITA SECONDARY SCHOOL
S.6358,ISTIQAAMA TABORA SECONDARY SCHOOL
S.6359,BELIEVE EXCELLENCE SECONDARY SCHOOL
S.6360,GREEN LANE SECONDARY SCHOOL
S.6361,KISARAWE SECONDARY SCHOOL
S.6362,MAJALIWA SECONDARY SCHOOL
S.6363,DAKAWA MAZOEZI SECONDARY SCHOOL
S.6364,TUNDUMA TC SECONDARY SCHOOL
S.6365,MWASHIWAWALA SECONDARY SCHOOL
S.6366,MTUNENEE SECONDARY SCHOOL
S.6367,DANIEL CHONGOLO SECONDARY SCHOOL
S.6368,LITTLE WAYS SECONDARY SCHOOL
S.6369,RUVUMA LUTHERAN SECONDARY SCHOOL
S.6370,ST. MARIA GIRLS' SECONDARY SCHOOL
S.6371,MICHAEL TARIMO SECONDARY SCHOOL
S.6372,GRASSLAND SECONDARY SCHOOL
S.6373,MICHAEL JACKSON SECONDARY SCHOOL
S.6374,MPANDE SECONDARY SCHOOL
S.6375,UWANJANI SECONDARY SCHOOL
S.6376,ST. RITA SECONDARY SCHOOL
S.6377,AFRICA AMINI SECONDARY SCHOOL
S.6378,GREEN STAR SECONDARY SCHOOL
S.6379,SAO-HILL SECONDARY SCHOOL
S.6380,UPANGWA SECONDARY SCHOOL
S.6382,ROSALIA SECONDARY SCHOOL
S.6383,PREMIER BOYS' SECONDARY SCHOOL
S.6387,KATINDIUKA SECONDARY SCHOOL
S.6388,LUNGONGOLE SECONDARY SCHOOL
S.6389,KALUNGA SECONDARY SCHOOL
S.6390,MAHUTANGA SECONDARY SCHOOL
S.6391,MBASA SECONDARY SCHOOL
S.6392,ABUBAKARI ASENGA SECONDARY SCHOOL
S.6393,KIKOTA SECONDARY SCHOOL
S.6394,MITUMBATI SECONDARY SCHOOL
S.6395,MUGAJWALE SECONDARY SCHOOL
S.6396,RUKOMA SECONDARY SCHOOL
S.6397,MWAMKULU SECONDARY SCHOOL
S.6398,LYAMBA SECONDARY SCHOOL
S.6399,DKT. MPANGO SECONDARY SCHOOL
S.6400,KAKONKO GIRLS' SECONDARY SCHOOL
S.6401,UNGA LIMITED SECONDARY SCHOOL
S.6402,KALIMAJI SECONDARY SCHOOL
S.6403,IKAMBI SECONDARY SCHOOL
S.6404,TIMOTHEO MZAVA SECONDARY SCHOOL
S.6405,KAIMLETT MEMORIAL SECONDARY SCHOOL
S.6406,IVWANGA SECONDARY SCHOOL
S.6407,LUPEMBELWASENGA SECONDARY SCHOOL
S.6408,ITAGANO SECONDARY SCHOOL
S.6409,DR TULIA ACKSON SECONDARY SCHOOL
S.6410,MPANGA KIPENGERE SECONDARY SCHOOL
S.6411,IZUMACHELI SECONDARY SCHOOL
S.6412,UHENGA SECONDARY SCHOOL
S.6413,SEME MOTHERLAND SECONDARY SCHOOL
S.6414,MALUNGA SECONDARY SCHOOL
S.6415,ANDERSON MSUMBA SECONDARY SCHOOL
S.6416,UMMY MWALIMU SECONDARY SCHOOL
S.6419,ROYAL FAMILY SECONDARY SCHOOL
S.6420,KYOBO SECONDARY SCHOOL
S.6421,KITUMBO SECONDARY SCHOOL
S.6422,CHATEMBO SECONDARY SCHOOL
S.6423,KAZOLE SECONDARY SCHOOL
S.6424,OLD AIRPORT SECONDARY SCHOOL
S.6425,MBUYUNI MODERN SECONDARY SCHOOL
S.6426,UKEREWE SECONDARY SCHOOL
S.6427,KAMISHANGO SECONDARY SCHOOL
S.6428,RULAMA SECONDARY SCHOOL
S.6429,RWAKAHOZA SECONDARY SCHOOL
S.6430,IKUZA SECONDARY SCHOOL
S.6431,BUKAMAGE SECONDARY SCHOOL
S.6432,BUKUNGU SECONDARY SCHOOL
S.6433,KITEME SECONDARY SCHOOL
S.6434,KYEBITEMBE SECONDARY SCHOOL
S.6435,DR. OSCAR KIKOYO SECONDARY SCHOOL
S.6436,NGORIKA SECONDARY SCHOOL
S.6437,MAZINGA SECONDARY SCHOOL
S.6438,UKOMBOZI UMC SECONDARY SCHOOL
S.6444,SONGORO MNYONGE SECONDARY SCHOOL
S.6445,ST. JACOBUS TECHNICAL AND AGRICULTURAL SCIENCE
S.6446,ISIKE SECONDARY SCHOOL
S.6447,KASENGA SECONDARY SCHOOL
S.6448,MATOGOLO SECONDARY SCHOOL
S.6449,RUNYAGA SECONDARY SCHOOL
S.6450,NYAMBITI SECONDARY SCHOOL
S.6451,BASHUNGWA SECONDARY SCHOOL
S.6452,NYAKATORO SECONDARY SCHOOL
S.6453,BUSHANGARO SECONDARY SCHOOL
S.6454,SEMAZINA SECONDARY SCHOOL
S.6455,KANYINDO SECONDARY SCHOOL
S.6456,KIBUMBA SECONDARY SCHOOL
S.6458,MLUMBE SECONDARY SCHOOL
S.6459,SONGWE GIRLS' SECONDARY SCHOOL
S.6460,NKUNGULU SECONDARY SCHOOL
S.6461,KILINDA SECONDARY SCHOOL
S.6462,MAMA KALEMBE SECONDARY SCHOOL
S.6463,KIFUNDA SECONDARY SCHOOL
S.6464,NDEMBO SECONDARY SCHOOL
S.6467,MOUNT KOMBAGULU SECONDARY SCHOOL
S.6468,KASIMA SECONDARY SCHOOL
S.6469,IYAWAYA SECONDARY SCHOOL
S.6470,KAGUNGA SECONDARY SCHOOL
S.6471,MZIHA SECONDARY SCHOOL
S.6472,KILIMANJARO SECONDARY SCHOOL
S.6473,PEMBA SECONDARY SCHOOL
S.6474,KIZIBA SECONDARY SCHOOL
S.6475,DR. KALEMANI SECONDARY SCHOOL
S.6476,NIANJEMA SECONDARY SCHOOL
S.6477,SHUSHILA LADWA SECONDARY SCHOOL
S.6478,NYAKITUNDU SECONDARY SCHOOL
S.6479,KAPHUNYA SECONDARY SCHOOL
S.6480,IKONDA SECONDARY SCHOOL
S.6481,MKALAMA SECONDARY SCHOOL
S.6482,MAKABE SECONDARY SCHOOL
S.6483,NJOGE SECONDARY SCHOOL
S.6484,CHAMKOROMA SECONDARY SCHOOL
